year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets
1953,1953227N09147,PHYLLIS,,WP,multi,CHN,43.2,84.1,55983922,1.19E+12,7414434,1.71E+11,0,0
1953,1953227N09147,PHYLLIS,,WP,multi,TWN,52.1,101.2,21615359,4.44E+12,10604931,2.31E+12,29801,8303485283
1953,1953231N32115,NINA,,WP,multi,CHN,23.5,45.7,34235457,6.67E+11,0,0,0,0
1953,1953231N32115,NINA,,WP,multi,JPN,20.4,39.7,432486,72701461825,0,0,0,0
1953,1953235N10162,RITA,,WP,multi,CHN,71.4,138.7,86427266,2.08E+12,61442136,1.44E+12,26649938,6.82E+11
1953,1953235N10162,RITA,,WP,multi,HKG,49.8,96.8,8148473,1.23E+12,8148473,1.23E+12,313239,42566053550
1953,1953235N10162,RITA,,WP,multi,PHL,71.3,138.5,97954,1064706138,0,0,0,0
1953,1953235N10162,RITA,,WP,multi,TWN,65.4,127.2,7224780,1.53E+12,3008757,5.05E+11,47859,15031017875
1953,1953237N19251,UNNAMED,,EP,single,MEX,25.3,49.2,16860,478536921,0,0,0,0
1953,1953240N14340,CAROL,,NA,multi,CAN,55.5,107.9,1540025,2.19E+11,426210,64797960394,38499,5794149885
1953,1953240N14340,CAROL,,NA,multi,CPV,18.3,35.6,0,1071,0,0,0,0
1953,1953240N14340,CAROL,,NA,multi,USA,25,48.6,29338,9537646850,0,0,0,0
1953,1953242N26279,UNNAMED,,NA,multi,BHS,18.6,36.1,34281,1194448575,0,0,0,0
1953,1953242N26279,UNNAMED,,NA,multi,USA,19.6,38.1,3478431,5.91E+11,0,0,0,0
1953,1953251N18295,DOLLY,,NA,multi,DOM,23,44.6,842820,22869175871,0,0,0,0
1953,1953251N18295,DOLLY,,NA,multi,PRI,21,40.8,2758959,1.71E+11,0,0,0,0
1953,1953256N17128,SUSAN,,WP,multi,CHN,61.9,120.3,91505727,2.20E+12,20390103,5.56E+11,2451997,76529225130
1953,1953256N17128,SUSAN,,WP,multi,HKG,52.1,101.3,8148473,1.23E+12,8148473,1.23E+12,0,0
1953,1953256N17128,SUSAN,,WP,multi,VNM,19,36.9,94091,1522547868,0,0,0,0
1953,1953257N18252,UNNAMED,,EP,single,MEX,26.6,51.8,1920696,22111844167,0,0,0,0
1953,1953258N19296,EDNA,,NA,multi,AIA,21.6,41.9,17965,0,0,0,0,0
1953,1953258N19296,EDNA,,NA,multi,ANT,17.8,34.6,14479,0,0,0,0,0
1953,1953258N19296,EDNA,,NA,multi,GBR,37.1,72.1,5421766,8.59E+11,62866,14339940693,0,0
1953,1953258N19296,EDNA,,NA,multi,GLP,18.6,36.2,23230,0,0,0,0,0
1953,1953258N19296,EDNA,,NA,multi,IMN,38.4,74.6,81725,9567338051,78852,8956024149,0,0
1953,1953258N19296,EDNA,,NA,multi,IRL,47.3,92,4068929,4.21E+11,607452,82241410738,0,0
1953,1953260N07153,TESS,,WP,multi,JPN,53.4,103.8,83306919,9.70E+12,16941166,2.12E+12,1095098,1.52E+11
1953,1953260N07153,TESS,,WP,multi,RUS,37,71.9,3552,16265723,0,0,0,0
1953,1953267N15282,FLORENCE,,NA,multi,CUB,39.2,76.1,190340,2307564565,119,1959233,0,0
1953,1953267N15282,FLORENCE,,NA,multi,MEX,27.5,53.5,586244,4677346976,0,0,0,0
1953,1953267N15282,FLORENCE,,NA,multi,USA,45.9,89.2,3934701,9.04E+11,518595,1.05E+11,0,0
1953,1953267N16110,UNNAMED,,WP,single,CHN,24.6,47.7,5888656,1.35E+11,0,0,0,0
1953,1953275N14258,UNNAMED,,EP,single,MEX,30.6,59.4,745403,14040222616,0,0,0,0
1953,1953277N23279,UNNAMED,,NA,multi,BHS,25.6,49.8,59059,2535356024,0,0,0,0
1953,1953277N23279,UNNAMED,,NA,multi,CAN,45,87.4,395011,43207893495,313167,30583261363,0,0
1953,1953277N23279,UNNAMED,,NA,multi,CUB,21.1,41,494438,5281727201,0,0,0,0
1953,1953277N23279,UNNAMED,,NA,multi,SPM,23.7,46.1,5153,0,0,0,0,0
1953,1953280N21274,HAZEL,,NA,multi,BHS,22.1,43,15990,714890695,0,0,0,0
1953,1953280N21274,HAZEL,,NA,multi,CUB,20.1,39.1,10842,162910613,0,0,0,0
1953,1953280N21274,HAZEL,,NA,multi,USA,50.7,98.5,12309846,2.25E+12,2120909,4.23E+11,179639,34832453514
1953,1953299N09138,BETTY,,WP,multi,CHN,65.3,127,8318253,1.87E+11,3913292,90237346552,1907452,43685411470
1953,1953299N09138,BETTY,,WP,multi,PHL,39.6,77,43211952,3.87E+11,3218790,40710677911,0,0
1953,1953299N09138,BETTY,,WP,multi,VNM,22.5,43.7,464145,2827211700,0,0,0,0
1953,1953303N11132,UNNAMED,,WP,single,PHL,17.9,34.8,25613,174635393,0,0,0,0
1953,1953313N06155,CORA,,WP,multi,PHL,57.1,111.1,16326973,1.34E+11,9353596,57462749922,1270485,8507747998
1953,1953313N06155,CORA,,WP,multi,TWN,21.1,41.1,42797,12077332326,0,0,0,0
1954,1954060N06136,UNNAMED,,WP,multi,PHL,30,58.3,8009840,74860130531,0,0,0,0
1954,1954125N07131,ELSIE,,WP,multi,CHN,47.7,92.7,27085582,6.47E+11,5543261,1.27E+11,0,0
1954,1954125N07131,ELSIE,,WP,multi,PHL,29.7,57.7,18409660,1.74E+11,0,0,0,0
1954,1954125N07131,ELSIE,,WP,multi,VNM,50.2,97.6,32465337,2.04E+11,6502454,50578087514,54223,743583277
1954,1954149N31280,UNNAMED,,NA,single,USA,19.5,38,46,13210142,0,0,0,0
1954,1954169N13267,UNNAMED,,EP,multi,GTM,18.4,35.8,33,1245469,0,0,0,0
1954,1954169N13267,UNNAMED,,EP,multi,MEX,30.3,58.9,4584234,66885790226,0,0,0,0
1954,1954169N26279,UNNAMED,,NA,multi,CAN,33.1,64.3,912962,1.24E+11,0,0,0,0
1954,1954176N22266,ALICE,,NA,multi,MEX,55.2,107.3,2280673,48124871185,1276837,22271150366,15377,451979885
1954,1954176N22266,ALICE,,NA,multi,USA,44.8,87.1,2064781,3.83E+11,1349327,2.49E+11,0,0
1954,1954192N32279,UNNAMED,,NA,single,USA,18.4,35.8,305,111467753,0,0,0,0
1954,1954193N14265,UNNAMED,,EP,single,MEX,51.9,100.9,574038,9671835486,198165,3189390053,1862,85466447
1954,1954209N28270,BARBARA,,NA,single,USA,30.8,59.8,2048952,4.64E+11,0,0,0,0
1954,1954215N16115,UNNAMED,,WP,multi,CHN,25.3,49.1,30827160,7.42E+11,0,0,0,0
1954,1954215N16115,UNNAMED,,WP,multi,HKG,19.1,37.2,261698,24637601042,0,0,0,0
1954,1954223N22138,GRACE,,WP,single,JPN,57.7,112.1,55711473,6.91E+12,7422852,9.69E+11,1415786,1.39E+11
1954,1954231N10159,UNNAMED,,WP,multi,CHN,54.1,105.2,57906028,1.43E+12,16967917,3.95E+11,817,93880611
1954,1954231N10159,UNNAMED,,WP,multi,HKG,25.5,49.6,8148473,1.23E+12,0,0,0,0
1954,1954231N10159,UNNAMED,,WP,multi,PHL,64.8,125.9,1111273,8035254398,7015,80016904,3554,25224480
1954,1954231N10159,UNNAMED,,WP,multi,VNM,40.4,78.5,24266601,1.57E+11,1476640,16545362259,0,0
1954,1954231N14145,UNNAMED,,WP,single,JPN,32.1,62.4,393523,39275729478,0,0,0,0
1954,1954231N38137,GRACE,,WP,single,JPN,41.1,79.9,16855235,2.18E+12,696806,1.01E+11,0,0
1954,1954238N24285,CAROL,,NA,multi,BHS,20.7,40.2,1032,63759342,0,0,0,0
1954,1954238N24285,CAROL,,NA,multi,CAN,45.6,88.6,1650206,2.34E+11,153081,32615134420,0,0
1954,1954238N24285,CAROL,,NA,multi,USA,63.9,124.2,27926491,5.36E+12,10147122,2.18E+12,5449345,1.11E+12
1954,1954244N17113,UNNAMED,,WP,multi,CHN,30.3,58.9,28543873,6.54E+11,0,0,0,0
1954,1954244N17113,UNNAMED,,WP,multi,VNM,19.3,37.6,441828,5341038981,0,0,0,0
1954,1954247N19152,JUNE,,WP,multi,CHN,35.3,68.7,2857963,81529653890,4179,413781835,0,0
1954,1954247N19152,JUNE,,WP,multi,JPN,60.1,116.8,20213420,2.72E+12,9086593,1.27E+12,1582130,2.27E+11
1954,1954247N19152,JUNE,,WP,multi,PRK,20.3,39.4,356396,399249637,0,0,0,0
1954,1954247N19152,JUNE,,WP,multi,RUS,41.4,80.6,1522262,8106730203,58484,447140986,0,0
1954,1954248N20253,UNNAMED,,EP,single,MEX,19.3,37.4,2008,60728146,0,0,0,0
1954,1954248N20295,EDNA,,NA,multi,BHS,41.9,81.4,37320,2504501824,1144,78551009,0,0
1954,1954248N20295,EDNA,,NA,multi,CAN,52.1,101.2,1175389,1.74E+11,275668,41847455225,3404,1056943970
1954,1954248N20295,EDNA,,NA,multi,TCA,32.3,62.8,5166,0,0,0,0,0
1954,1954248N20295,EDNA,,NA,multi,USA,64.1,124.7,8111123,1.68E+12,552506,1.10E+11,41601,6044964369
1954,1954253N18157,LORNA,,WP,multi,JPN,49.8,96.8,54840166,6.25E+12,16031438,1.86E+12,109886,24422904869
1954,1954253N22117,UNNAMED,,WP,multi,CHN,17.7,34.4,6753,115209313,0,0,0,0
1954,1954253N22117,UNNAMED,,WP,multi,VNM,23.9,46.4,1127481,5871602206,0,0,0,0
1954,1954254N23266,FLORENCE,,NA,single,MEX,34.6,67.2,9119215,1.48E+11,103474,1619072567,0,0
1954,1954259N20118,UNNAMED,,WP,multi,CHN,17.8,34.6,43102,811249482,0,0,0,0
1954,1954259N20118,UNNAMED,,WP,multi,VNM,18.7,36.4,36327,237689797,0,0,0,0
1954,1954259N20253,UNNAMED,,EP,single,MEX,18.3,35.5,23,0,0,0,0,0
1954,1954261N11150,MARIE,,WP,multi,JPN,59.9,116.4,62072926,7.90E+12,17814848,2.21E+12,2195312,2.90E+11
1954,1954261N11150,MARIE,,WP,multi,RUS,48.5,94.3,367298,1274831478,875,12356031,0,0
1954,1954261N11150,MARIE,,WP,multi,TWN,18.8,36.6,3289,1163270945,0,0,0,0
1954,1954264N17256,UNNAMED,,EP,single,MEX,26.8,52,899539,14855458380,0,0,0,0
1954,1954268N14284,GILDA,,NA,multi,BLZ,37,71.9,322834,2988083083,88564,838102338,0,0
1954,1954268N14284,GILDA,,NA,multi,GTM,32.7,63.5,1111572,9113372418,0,0,0,0
1954,1954268N14284,GILDA,,NA,multi,HND,37.4,72.7,2948153,22945973205,4967,26083002,0,0
1954,1954268N14284,GILDA,,NA,multi,MEX,24.7,47.9,235842,3835893542,0,0,0,0
1954,1954268N14284,GILDA,,NA,multi,NIC,26.3,51.1,50157,256470980,0,0,0,0
1954,1954270N14264,UNNAMED,,EP,single,MEX,20,38.8,124151,1685489286,0,0,0,0
1954,1954273N16146,NANCY,,WP,multi,CHN,44.9,87.2,10323688,2.49E+11,2397945,52232384967,0,0
1954,1954273N16146,NANCY,,WP,multi,LAO,54.7,106.4,2011127,18102050628,646168,6441294157,58629,662485706
1954,1954273N16146,NANCY,,WP,multi,PHL,53.6,104.2,12961917,99609784226,9533188,59998905127,2375850,12661792721
1954,1954273N16146,NANCY,,WP,multi,THA,39.8,77.4,2451776,18918519152,260922,1851003228,0,0
1954,1954273N16146,NANCY,,WP,multi,VNM,54.8,106.5,20431221,1.32E+11,5936420,36635554579,63118,647953524
1954,1954278N12302,HAZEL,,NA,multi,ABW,29.9,58.2,104632,0,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,ANT,33.8,65.8,264678,0,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,BHS,52.5,102.1,31013,2346383233,3422,610699057,208,47946085
1954,1954278N12302,HAZEL,,NA,multi,BRB,29.8,57.9,275978,4430200898,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,CAN,50.4,97.9,6559301,9.82E+11,486957,77892625323,7007,1646195429
1954,1954278N12302,HAZEL,,NA,multi,COL,26.8,52.2,122429,4590271950,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,CUB,31.2,60.6,419954,3565705877,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,DOM,24.9,48.5,391212,10943216062,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,GRD,45.3,88,100022,0,100022,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,HTI,60.2,117,10396164,21676775751,3570247,7214209939,1234448,2202891517
1954,1954278N12302,HAZEL,,NA,multi,JAM,22.1,43,91671,1107739470,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,LCA,21.8,42.5,181776,1841187540,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,TCA,34,66,5166,0,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,TTO,28.6,55.6,848212,9783315558,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,USA,70.5,137,36918121,7.18E+12,16598359,3.23E+12,4450185,8.46E+11
1954,1954278N12302,HAZEL,,NA,multi,VCT,45.8,89,101293,1183365676,0,0,0,0
1954,1954278N12302,HAZEL,,NA,multi,VEN,33,64.2,719289,1650107023,0,0,0,0
1954,1954278N16118,UNNAMED,,WP,single,CHN,24.2,47.1,1847982,37344575101,0,0,0,0
1954,1954285N13265,UNNAMED,,EP,multi,GTM,27.9,54.3,5969553,34657064027,0,0,0,0
1954,1954285N13265,UNNAMED,,EP,multi,MEX,29.4,57.1,6587090,1.03E+11,0,0,0,0
1954,1954300N10141,PAMELA,,WP,multi,CHN,59,114.7,95382086,2.34E+12,49658113,1.14E+12,1955146,58235644952
1954,1954300N10141,PAMELA,,WP,multi,HKG,56.9,110.7,8148473,1.23E+12,8148473,1.23E+12,200903,73007404
1954,1954300N10141,PAMELA,,WP,multi,PHL,62.1,120.8,6444031,32166225741,8634,108672070,3565,25233874
1954,1954300N13269,UNNAMED,,EP,multi,GTM,26.5,51.5,1820543,14070631521,0,0,0,0
1954,1954300N13269,UNNAMED,,EP,multi,MEX,18,35,103,54929,0,0,0,0
1954,1954300N13269,UNNAMED,,EP,multi,SLV,21.5,41.7,452459,5902375549,0,0,0,0
1954,1954307N04148,RUBY,,WP,multi,CHN,25.1,48.9,3607193,84733157010,0,0,0,0
1954,1954307N04148,RUBY,,WP,multi,HKG,18.7,36.4,626,791700302,0,0,0,0
1954,1954307N04148,RUBY,,WP,multi,PHL,54.3,105.5,25292228,2.43E+11,5376871,62901434079,55924,957738250
1954,1954314N11152,SALLY,,WP,single,PHL,71.3,138.7,16224946,1.51E+11,3128169,29916651207,140656,2413568756
1954,1954326N12157,TILDA,,WP,multi,PHL,67.4,131,19974781,1.85E+11,9618875,87732866107,2638366,25021136231
1954,1954357N08136,UNNAMED,,WP,multi,PHL,31.7,61.6,16310337,1.54E+11,0,0,0,0
1954,1954364N22309,ALICE,,NA,multi,AIA,41.1,79.9,17965,0,17965,0,0,0
1954,1954364N22309,ALICE,,NA,multi,ANT,38.7,75.2,29079,0,29079,0,0,0
1954,1954364N22309,ALICE,,NA,multi,ATG,35.1,68.2,93005,0,0,0,0,0
1954,1954364N22309,ALICE,,NA,multi,GLP,39.4,76.6,23230,0,23230,0,0,0
1954,1954364N22309,ALICE,,NA,multi,KNA,34.1,66.4,43069,0,4270,0,0,0
1954,1954364N22309,ALICE,,NA,multi,MSR,22.5,43.8,6201,0,0,0,0,0
1954,1954364N22309,ALICE,,NA,multi,PRI,19.9,38.6,3080,145848878,0,0,0,0
1954,1954364N22309,ALICE,,NA,multi,VIR,30,58.3,54680,0,0,0,0,0
1955,1955001N08140,VIOLET,,WP,multi,PHL,46.4,90.1,19139304,1.91E+11,7559112,78182775882,0,0
1955,1955010S16118,UNNAMED,,SI,single,AUS,54.3,105.6,17364,908110770,1531,275339230,296,45151877
1955,1955153N18115,BILLIE,,WP,multi,CHN,34.6,67.3,31135082,8.57E+11,0,0,0,0
1955,1955153N18115,BILLIE,,WP,multi,HKG,29.5,57.3,8148473,1.23E+12,0,0,0,0
1955,1955174N11114,UNNAMED,,WP,multi,CHN,41.4,80.5,5649502,1.35E+11,2175808,47303792577,0,0
1955,1955174N11114,UNNAMED,,WP,multi,VNM,28.8,55.9,19044376,1.18E+11,0,0,0,0
1955,1955186N10147,CLARA,,WP,single,JPN,61.6,119.7,87488,10942259916,87488,10942259901,22426,3237143657
1955,1955188N16261,UNNAMED,,EP,single,MEX,31.2,60.7,2339913,32929053573,0,0,0,0
1955,1955190N19115,UNNAMED,,WP,multi,CHN,20,38.9,8198589,2.31E+11,0,0,0,0
1955,1955190N19115,UNNAMED,,WP,multi,HKG,19,36.9,536512,91000599545,0,0,0,0
1955,1955194N18138,UNNAMED,,WP,single,JPN,35,68,4153209,5.98E+11,58219,8577425018,0,0
1955,1955196N23153,ELLEN,,WP,single,JPN,34.5,67,8194,1220940667,0,0,0,0
1955,1955198N23137,UNNAMED,,WP,single,JPN,39.3,76.3,6800,1012022675,0,0,0,0
1955,1955203N31123,UNNAMED,,WP,multi,CHN,27,52.4,318235,8749368349,0,0,0,0
1955,1955203N31123,UNNAMED,,WP,multi,JPN,25.4,49.4,1061098,1.28E+11,0,0,0,0
1955,1955204N11153,GEORGIA,,WP,multi,JPN,28.2,54.7,44760,6728307003,0,0,0,0
1955,1955212N28273,BRENDA,,NA,single,USA,35.7,69.4,4288708,9.38E+11,43332,13321886139,0,0
1955,1955215N15320,CONNIE,,NA,multi,AIA,24.2,47,17965,0,0,0,0,0
1955,1955215N15320,CONNIE,,NA,multi,ANT,19.3,37.6,29079,0,0,0,0,0
1955,1955215N15320,CONNIE,,NA,multi,ATG,20.1,39.1,396,0,0,0,0,0
1955,1955215N15320,CONNIE,,NA,multi,CAN,31.7,61.7,4245439,5.77E+11,0,0,0,0
1955,1955215N15320,CONNIE,,NA,multi,GLP,20.7,40.2,23230,0,0,0,0,0
1955,1955215N15320,CONNIE,,NA,multi,USA,49.7,96.5,27729154,5.21E+12,2123562,4.71E+11,460,203140981
1955,1955219N16319,DIANE,,NA,single,USA,37.1,72.1,29426415,5.60E+12,696477,1.53E+11,0,0
1955,1955227N20127,UNNAMED,,WP,multi,CHN,19.1,37.2,5335089,1.09E+11,0,0,0,0
1955,1955232N09137,IRIS,,WP,multi,PHL,40.3,78.4,1992,21042728,0,0,0,0
1955,1955232N09137,IRIS,,WP,multi,TWN,37.3,72.4,13364599,2.92E+12,116179,59452151582,0,0
1955,1955238N25275,UNNAMED,,NA,single,USA,30.9,60.1,5796395,1.26E+12,0,0,0,0
1955,1955238N27122,UNNAMED,,WP,multi,KOR,33.9,65.8,10028439,1.78E+12,536959,97410718952,0,0
1955,1955244N18256,UNNAMED,,EP,single,MEX,21.9,42.6,389375,5969908179,0,0,0,0
1955,1955247N20267,GLADYS,,NA,single,MEX,37.5,72.9,3766516,63252186889,37157,1365423811,0,0
1955,1955253N14319,IONE,,NA,multi,AIA,21.2,41.1,17965,0,0,0,0,0
1955,1955253N14319,IONE,,NA,multi,ANT,18.3,35.6,29079,0,0,0,0,0
1955,1955253N14319,IONE,,NA,multi,ATG,24.5,47.7,89400,0,0,0,0,0
1955,1955253N14319,IONE,,NA,multi,CAN,54.8,106.6,518254,57935976043,92073,12332260338,8360,952850292
1955,1955253N14319,IONE,,NA,multi,GLP,20.2,39.3,22062,0,0,0,0,0
1955,1955253N14319,IONE,,NA,multi,ISL,31,60.3,4075,718214911,0,0,0,0
1955,1955253N14319,IONE,,NA,multi,SPM,53.4,103.8,5153,0,5153,0,8,0
1955,1955253N14319,IONE,,NA,multi,USA,52.5,102.1,4546424,1.08E+12,538948,1.35E+11,1706,209301521
1955,1955255N19294,HILDA,,NA,multi,BHS,40.3,78.3,1213,345631474,1104,231278623,0,0
1955,1955255N19294,HILDA,,NA,multi,BLZ,21,40.8,24238,181552384,0,0,0,0
1955,1955255N19294,HILDA,,NA,multi,CUB,44.5,86.5,4805327,42559282008,2807705,24049885477,0,0
1955,1955255N19294,HILDA,,NA,multi,DOM,36.2,70.3,5511141,1.12E+11,232761,3567420287,0,0
1955,1955255N19294,HILDA,,NA,multi,HTI,38.5,74.8,4493156,10548179570,678948,1430762904,0,0
1955,1955255N19294,HILDA,,NA,multi,MEX,61.3,119.1,8356553,1.32E+11,3436347,51707772746,1092040,13485104502
1955,1955255N19294,HILDA,,NA,multi,PRI,20.5,39.9,2313145,1.41E+11,0,0,0,0
1955,1955255N19294,HILDA,,NA,multi,TCA,40,77.8,5166,0,0,0,0,0
1955,1955257N20115,UNNAMED,,WP,single,CHN,18.9,36.7,1924094,50625657201,0,0,0,0
1955,1955259N10153,KATE,,WP,multi,CHN,76.3,148.4,8101294,1.82E+11,3181696,73999396478,2075307,44015198951
1955,1955259N10153,KATE,,WP,multi,LAO,18,35.1,11040,168125045,0,0,0,0
1955,1955259N10153,KATE,,WP,multi,PHL,71.1,138.3,12915013,98135348927,9329181,57962824464,6751766,37689397821
1955,1955259N10153,KATE,,WP,multi,VNM,31,60.2,24010009,1.39E+11,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,ABW,23.3,45.3,104632,0,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,ANT,19.9,38.7,75633,0,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,BLZ,69.8,135.8,275836,2240441840,154755,1005908707,56840,418458066
1955,1955265N13307,JANET,,NA,multi,BRB,57,110.8,275978,4430200898,275978,4430200898,275978,4430200898
1955,1955265N13307,JANET,,NA,multi,COL,21.6,42,20490,1007680103,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,GRD,49.7,96.6,100022,0,100022,0,0,0
1955,1955265N13307,JANET,,NA,multi,GTM,28.3,55,22066,293409409,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,HND,26.8,52.1,35980,306653322,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,LCA,29.5,57.3,181776,1841187540,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,MEX,85.1,165.4,43801734,6.77E+11,6217106,93595965977,763178,14159257232
1955,1955265N13307,JANET,,NA,multi,MTQ,19.5,37.9,19125,0,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,TTO,21.2,41.1,50753,550391267,0,0,0,0
1955,1955265N13307,JANET,,NA,multi,VCT,59,114.8,101293,1183365676,101293,1183365676,1113,22828070
1955,1955265N13307,JANET,,NA,multi,VEN,26.1,50.8,97802,138171486,0,0,0,0
1955,1955271N12145,MARGE,,WP,multi,JPN,42.4,82.5,15497115,2.15E+12,2376395,3.09E+11,0,0
1955,1955274N19254,UNNAMED,,EP,single,MEX,28.6,55.6,1474699,25662065325,0,0,0,0
1955,1955276N11116,UNNAMED,,WP,single,PHL,19.5,37.8,249425,3079897824,0,0,0,0
1955,1955277N16134,NORA,,WP,multi,JPN,47.7,92.6,12678848,1.56E+12,8194,1220940667,0,0
1955,1955277N16134,NORA,,WP,multi,RUS,25.3,49.3,2581,12372904,0,0,0,0
1955,1955288N13281,KATIE,,NA,multi,DOM,59.7,116.1,9739611,1.75E+11,3956754,83985701590,539312,15628789939
1955,1955288N13281,KATIE,,NA,multi,HTI,51.3,99.6,8098636,17777934413,1953005,5306024290,7681,36223734
1955,1955289N15256,UNNAMED,,EP,single,MEX,48,93.2,2480485,56585370827,461908,8998713873,0,0
1955,1955289N19128,OPAL,,WP,single,JPN,43.6,84.7,72788272,8.29E+12,7114453,9.62E+11,0,0
1955,1955329N10129,PATSY,,WP,multi,PHL,34.6,67.2,7955320,80383607186,51281,783191093,0,0
1956,1956029S14177,UNNAMED,,SP,multi,FJI,33,64.2,349562,1447198247,0,0,0,0
1956,1956029S14177,UNNAMED,,SP,multi,NZL,21.9,42.5,2548,737329731,0,0,0,0
1956,1956055S20133,UNNAMED,,SI,single,AUS,40.1,77.9,26683,1416205600,7446,512715408,0,0
1956,1956061S20116,UNNAMED,,SI,single,AUS,42.6,82.9,85947,8498543910,4434,233432323,0,0
1956,1956061S20117,UNNAMED,,SI,single,AUS,55,107,113129,20986229375,41065,3339965772,0,0
1956,1956081N02154,SARAH,,WP,multi,PHL,28.3,55,465955,4944528116,0,0,0,0
1956,1956084S12138,UNNAMED,,SP,single,AUS,40.1,78,4326844,5.63E+11,1127,67478849,0,0
1956,1956094S14154,UNNAMED,,SP,multi,NCL,28.4,55.2,16946,1159253573,0,0,0,0
1956,1956094S14154,UNNAMED,,SP,multi,NZL,28.4,55.1,322618,62239624750,0,0,0,0
1956,1956107N06147,THELMA,,WP,multi,JPN,49.1,95.4,1352597,1.23E+11,491748,50605364981,0,0
1956,1956107N06147,THELMA,,WP,multi,PHL,63.4,123.3,25126220,2.35E+11,6255137,65431644580,2006139,23285193974
1956,1956107N06147,THELMA,,WP,multi,TWN,46.9,91.2,3581597,6.89E+11,47929,15565299399,0,0
1956,1956157N19114,UNNAMED,,WP,multi,CHN,25.9,50.3,2118144,46272328233,0,0,0,0
1956,1956157N19114,UNNAMED,,WP,multi,VNM,20.9,40.6,1276354,7128637540,0,0,0,0
1956,1956164N20269,UNNAMED,,NA,multi,USA,37.8,73.4,4062265,8.79E+11,923970,1.67E+11,0,0
1956,1956165N13263,UNNAMED,,EP,single,MEX,51.1,99.2,3203483,53403265931,377805,6831075432,26109,474344517
1956,1956187N12126,VERA,,WP,multi,CHN,50.4,97.9,9018220,2.13E+11,4741005,1.05E+11,17954,538771996
1956,1956187N12126,VERA,,WP,multi,PHL,36.9,71.7,42283059,3.67E+11,1845230,22214096117,0,0
1956,1956205N22135,UNNAMED,,WP,multi,CHN,22.5,43.7,7704091,1.88E+11,0,0,0,0
1956,1956207N13145,WANDA,,WP,multi,CHN,71.7,139.4,199752568,4.32E+12,74115352,1.65E+12,14295678,3.57E+11
1956,1956207N13145,WANDA,,WP,multi,JPN,60.7,117.9,615231,50526197787,44472,4982047655,37809,3969571543
1956,1956208N21268,ANNA,,NA,single,MEX,44.9,87.2,5345646,91746278144,1360049,18985637516,0,0
1956,1956218N13115,UNNAMED,,WP,single,CHN,21.7,42.2,2539575,61593527808,0,0,0,0
1956,1956220N08137,UNNAMED,,WP,single,PHL,28.4,55.1,973962,7907378425,0,0,0,0
1956,1956222N14313,BETSY,,NA,multi,AIA,22.1,43,17965,0,0,0,0,0
1956,1956222N14313,BETSY,,NA,multi,ANT,24.3,47.3,29079,0,0,0,0,0
1956,1956222N14313,BETSY,,NA,multi,ATG,35.8,69.6,93005,0,0,0,0,0
1956,1956222N14313,BETSY,,NA,multi,BHS,50.9,98.9,308930,9699967030,23009,1472662067,49,2682951
1956,1956222N14313,BETSY,,NA,multi,DMA,49.4,96,66839,0,66839,0,0,0
1956,1956222N14313,BETSY,,NA,multi,DOM,36.4,70.8,3077371,63015632525,863,49544937,0,0
1956,1956222N14313,BETSY,,NA,multi,GLP,59.9,116.4,453978,0,430747,0,394676,0
1956,1956222N14313,BETSY,,NA,multi,KNA,41.2,80.1,43069,0,3019,0,0,0
1956,1956222N14313,BETSY,,NA,multi,LCA,18.5,36,37196,333202958,0,0,0,0
1956,1956222N14313,BETSY,,NA,multi,MSR,53,103,6201,0,6201,0,0,0
1956,1956222N14313,BETSY,,NA,multi,MTQ,32.2,62.6,413065,0,0,0,0,0
1956,1956222N14313,BETSY,,NA,multi,PRI,58.4,113.4,3695950,2.29E+11,3695950,2.29E+11,2250799,1.40E+11
1956,1956222N14313,BETSY,,NA,multi,TCA,52.2,101.4,5166,0,5166,0,0,0
1956,1956222N14313,BETSY,,NA,multi,VIR,58.1,112.9,54680,0,54680,0,47253,0
1956,1956223N16126,BABS,,WP,multi,JPN,56.1,109.1,20934264,2.77E+12,8695611,1.12E+12,1235248,1.84E+11
